Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/products/693364,1,0,27.219887999990533,27.219887999990533,27.219887999990533,27.219887999990533,129.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/69444,1,0,29.591726000035123,29.591726000035123,29.591726000035123,29.591726000035123,118.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/696407,2,0,29,29.350991500223245,28.69077200011816,30.01121100032833,119.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/696717,2,0,24,25.22751450010219,23.563877000015054,26.891152000189322,129.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/697066,1,0,36.93263000013758,36.93263000013758,36.93263000013758,36.93263000013758,117.0,0.0035232410796598814,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/products/69726,3,0,27,28.028330666605445,25.96225199977198,30.69438100010302,126.0,0.010569723238979645,0.0,27,27,31,31,31,31,31,31,31,31,31
GET,/products/697547,1,0,23.994428000150947,23.994428000150947,23.994428000150947,23.994428000150947,124.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/698317,2,0,24.030916999890906,24.584814500030916,24.030916999890906,25.138712000170926,128.0,0.007046482159319763,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/699070,1,0,33.19373500016809,33.19373500016809,33.19373500016809,33.19373500016809,118.0,0.0035232410796598814,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/701696,1,0,33.054989999982354,33.054989999982354,33.054989999982354,33.054989999982354,128.0,0.0035232410796598814,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/702464,2,0,26,31.44930650000788,25.84416500030784,37.05444799970792,126.0,0.007046482159319763,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/products/704876,1,0,30.11242399998082,30.11242399998082,30.11242399998082,30.11242399998082,119.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/705288,1,0,26.971267999897464,26.971267999897464,26.971267999897464,26.971267999897464,124.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/705291,4,0,26,29.534483749898754,25.23885899972811,36.667041999862704,128.0,0.014092964318639526,0.0,31,31,37,37,37,37,37,37,37,37,37
GET,/products/705840,2,0,27,27.745337500050482,26.75025700000333,28.740418000097634,128.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/706005,1,0,25.789441999677365,25.789441999677365,25.789441999677365,25.789441999677365,123.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/706080,1,0,28.452827999899455,28.452827999899455,28.452827999899455,28.452827999899455,129.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/706959,4,0,24,26.966297250055504,20.18539199980296,34.372855000128766,126.0,0.014092964318639526,0.0,30,30,34,34,34,34,34,34,34,34,34
GET,/products/708578,1,0,31.156533999819658,31.156533999819658,31.156533999819658,31.156533999819658,124.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/708818,1,0,31.168818999958603,31.168818999958603,31.168818999958603,31.168818999958603,119.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/710031,5,0,28,27.95752460001495,21.557268999913504,32.010860000355024,123.0,0.017616205398299407,0.0,28,29,29,32,32,32,32,32,32,32,32
GET,/products/710447,1,0,29.44157299998551,29.44157299998551,29.44157299998551,29.44157299998551,127.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/710512,1,0,26.706347000072128,26.706347000072128,26.706347000072128,26.706347000072128,124.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/710662,2,0,25.31173800025499,27.995235500156923,25.31173800025499,30.678733000058855,124.0,0.007046482159319763,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/711663,3,0,29,28.659311999945203,23.79883699995844,33.214355999916734,124.0,0.010569723238979645,0.0,29,29,33,33,33,33,33,33,33,33,33
GET,/products/711796,1,0,31.300186999942525,31.300186999942525,31.300186999942525,31.300186999942525,116.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/715256,1,0,23.616668000158825,23.616668000158825,23.616668000158825,23.616668000158825,124.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/71657,1,0,34.06121700027143,34.06121700027143,34.06121700027143,34.06121700027143,117.0,0.0035232410796598814,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/720094,1,0,26.879476999965846,26.879476999965846,26.879476999965846,26.879476999965846,129.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/721576,1,0,42.01230799981204,42.01230799981204,42.01230799981204,42.01230799981204,129.0,0.0035232410796598814,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/products/722303,1,0,23.776485999860597,23.776485999860597,23.776485999860597,23.776485999860597,119.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/722428,2,0,24.98985600004744,24.87816450002356,24.766472999999678,24.98985600004744,127.0,0.007046482159319763,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/723593,1,0,23.01781200003461,23.01781200003461,23.01781200003461,23.01781200003461,124.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/724523,1,0,26.150412999868422,26.150412999868422,26.150412999868422,26.150412999868422,127.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/724715,3,0,24,25.323281666715047,23.637019000034343,28.545904000111477,127.0,0.010569723238979645,0.0,24,24,29,29,29,29,29,29,29,29,29
GET,/products/725383,4,0,29,30.22423150002851,27.483587000006082,32.350286999644595,127.0,0.014092964318639526,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/725723,1,0,35.0161879996449,35.0161879996449,35.0161879996449,35.0161879996449,129.0,0.0035232410796598814,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/72890,1,0,24.976055000024644,24.976055000024644,24.976055000024644,24.976055000024644,126.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/729571,1,0,47.007678999989366,47.007678999989366,47.007678999989366,47.007678999989366,124.0,0.0035232410796598814,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/products/731451,2,0,27.46205799985546,29.301989499799674,27.46205799985546,31.14192099974389,118.0,0.007046482159319763,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/73226,1,0,32.1423240002332,32.1423240002332,32.1423240002332,32.1423240002332,128.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/733153,1,0,22.343333000208077,22.343333000208077,22.343333000208077,22.343333000208077,118.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/73341,1,0,27.821322999898257,27.821322999898257,27.821322999898257,27.821322999898257,117.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/735041,3,0,25,25.392672000028444,23.07880899979864,28.17001200037339,127.0,0.010569723238979645,0.0,25,25,28,28,28,28,28,28,28,28,28
GET,/products/735303,1,0,29.121388000021398,29.121388000021398,29.121388000021398,29.121388000021398,123.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/735700,1,0,31.527740999990783,31.527740999990783,31.527740999990783,31.527740999990783,127.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/737131,2,0,26,26.638889999958337,25.655977000042185,27.62180299987449,127.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/739211,2,0,29.043677000117896,30.110716000081084,29.043677000117896,31.17775500004427,124.0,0.007046482159319763,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/739779,1,0,23.888922999958595,23.888922999958595,23.888922999958595,23.888922999958595,119.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/740264,1,0,35.43507900030818,35.43507900030818,35.43507900030818,35.43507900030818,124.0,0.0035232410796598814,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/740609,1,0,25.390581999999995,25.390581999999995,25.390581999999995,25.390581999999995,118.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/740925,1,0,27.282878999812965,27.282878999812965,27.282878999812965,27.282878999812965,118.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/741540,2,0,23.27829900013967,36.486886500142646,23.27829900013967,49.69547400014562,117.0,0.007046482159319763,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/products/741625,1,0,29.07170500020584,29.07170500020584,29.07170500020584,29.07170500020584,118.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/742273,1,0,24.58216699960758,24.58216699960758,24.58216699960758,24.58216699960758,118.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/743650,2,0,28,29.397561999985555,27.80487100017126,30.99025299979985,119.0,0.007046482159319763,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/744596,1,0,30.043125999782205,30.043125999782205,30.043125999782205,30.043125999782205,124.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/748526,2,0,26.064384000164864,27.99543000014637,26.064384000164864,29.926476000127877,119.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/750352,2,0,22,25.246547000051578,21.666174000074534,28.826920000028622,119.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/752518,2,0,30,33.95633449986235,29.882132999773603,38.0305359999511,129.0,0.007046482159319763,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/products/752789,1,0,28.271314999983588,28.271314999983588,28.271314999983588,28.271314999983588,117.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/755101,1,0,27.72706499990818,27.72706499990818,27.72706499990818,27.72706499990818,123.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/755215,2,0,26.02494500024477,26.23684300010609,26.02494500024477,26.448740999967413,127.0,0.007046482159319763,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/755766,1,0,33.258850000038365,33.258850000038365,33.258850000038365,33.258850000038365,129.0,0.0035232410796598814,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/758011,2,0,26.445074000093882,27.916731499999514,26.445074000093882,29.388388999905146,129.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/760715,1,0,23.020006000024296,23.020006000024296,23.020006000024296,23.020006000024296,127.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/761469,1,0,27.629078999780177,27.629078999780177,27.629078999780177,27.629078999780177,129.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/762914,1,0,26.60053899990089,26.60053899990089,26.60053899990089,26.60053899990089,117.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/764988,1,0,27.53684599974804,27.53684599974804,27.53684599974804,27.53684599974804,124.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/766022,3,0,26,25.494755666689645,23.211910000100033,26.841982999940228,117.0,0.010569723238979645,0.0,26,26,27,27,27,27,27,27,27,27,27
GET,/products/766407,2,0,32,35.26685599990742,31.55596799979321,38.97774400002163,119.0,0.007046482159319763,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/products/767517,2,0,27,28.074571999923137,26.880555999923672,29.2685879999226,118.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/768785,2,0,29,30.265575499925035,28.52296799983378,32.00818300001629,128.0,0.007046482159319763,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/769654,2,0,26.486481000119966,28.492772499930652,26.486481000119966,30.499063999741338,126.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/770450,1,0,23.85126199988008,23.85126199988008,23.85126199988008,23.85126199988008,129.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/770674,1,0,29.17366499968921,29.17366499968921,29.17366499968921,29.17366499968921,129.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/773413,1,0,25.39762400010659,25.39762400010659,25.39762400010659,25.39762400010659,118.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/774349,3,0,27,27.99778233353815,25.488452999979927,31.13210900028207,123.0,0.010569723238979645,0.0,27,27,31,31,31,31,31,31,31,31,31
GET,/products/775088,1,0,26.471794999906706,26.471794999906706,26.471794999906706,26.471794999906706,119.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/776091,1,0,31.27830699986589,31.27830699986589,31.27830699986589,31.27830699986589,126.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/776096,4,0,28,29.40886299995782,26.43334300000788,32.743533000029856,118.0,0.014092964318639526,0.0,30,30,33,33,33,33,33,33,33,33,33
GET,/products/776713,2,0,22.16993199999706,27.949916000125086,22.16993199999706,33.72990000025311,129.0,0.007046482159319763,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/777375,1,0,23.349519000021246,23.349519000021246,23.349519000021246,23.349519000021246,117.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/779092,1,0,22.6701999999932,22.6701999999932,22.6701999999932,22.6701999999932,129.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/780104,3,0,27,29.211031666667015,24.18530099976124,36.80982500009122,128.0,0.010569723238979645,0.0,27,27,37,37,37,37,37,37,37,37,37
GET,/products/780164,1,0,37.031975999980205,37.031975999980205,37.031975999980205,37.031975999980205,129.0,0.0035232410796598814,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/products/780278,3,0,36,42.17176666664576,30.87677099983921,59.7423610001897,129.0,0.010569723238979645,0.0,36,36,60,60,60,60,60,60,60,60,60
GET,/products/780869,2,0,28,29.801426999938485,27.620433999800298,31.982420000076672,117.0,0.007046482159319763,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/782956,1,0,25.39264999995794,25.39264999995794,25.39264999995794,25.39264999995794,124.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/787135,2,0,24,24.375432500164607,23.720125000181724,25.03074000014749,117.0,0.007046482159319763,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/788566,1,0,29.025911999724485,29.025911999724485,29.025911999724485,29.025911999724485,123.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/789201,1,0,25.481148999915604,25.481148999915604,25.481148999915604,25.481148999915604,126.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/790500,1,0,24.997113999688736,24.997113999688736,24.997113999688736,24.997113999688736,116.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/794963,1,0,22.18289700022069,22.18289700022069,22.18289700022069,22.18289700022069,117.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/794982,2,0,25,25.09418950012332,24.630377999983466,25.558001000263175,128.0,0.007046482159319763,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/795504,2,0,25.16306400002577,27.198711499977435,25.16306400002577,29.2343589999291,128.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/795978,1,0,32.466012999975646,32.466012999975646,32.466012999975646,32.466012999975646,118.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/797218,1,0,26.431243999923026,26.431243999923026,26.431243999923026,26.431243999923026,119.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/800211,2,0,26.962531999743078,26.850714999909542,26.738898000076006,26.962531999743078,118.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/800384,1,0,26.466522999726294,26.466522999726294,26.466522999726294,26.466522999726294,127.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/800978,1,0,26.179559999945923,26.179559999945923,26.179559999945923,26.179559999945923,129.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/80173,1,0,42.562131999829944,42.562131999829944,42.562131999829944,42.562131999829944,126.0,0.0035232410796598814,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/products/803173,2,0,32,34.478024500231186,31.532623000202875,37.4234260002595,118.0,0.007046482159319763,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/products/803657,2,0,28,28.16089899988583,27.862309999818535,28.459487999953126,128.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/803837,1,0,29.053823000140255,29.053823000140255,29.053823000140255,29.053823000140255,118.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/804179,2,0,24.110864000022048,27.087579999943046,24.110864000022048,30.064295999864044,128.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/804294,2,0,23.239839999860123,24.884864499881587,23.239839999860123,26.52988899990305,119.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/804847,1,0,24.95757799988496,24.95757799988496,24.95757799988496,24.95757799988496,117.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/805039,1,0,33.58011499994973,33.58011499994973,33.58011499994973,33.58011499994973,127.0,0.0035232410796598814,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/805492,2,0,28.219548999913968,33.17693999997573,28.219548999913968,38.13433100003749,127.0,0.007046482159319763,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/products/806231,2,0,26.057379000121728,29.23143150019314,26.057379000121728,32.40548400026455,117.0,0.007046482159319763,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/808634,1,0,25.425249000363692,25.425249000363692,25.425249000363692,25.425249000363692,119.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/80881,3,0,27,26.383258999885584,24.300806999690394,27.694586000052368,127.0,0.010569723238979645,0.0,27,27,28,28,28,28,28,28,28,28,28
GET,/products/809000,3,0,34,38.559741333301645,29.264464000107182,52.24695799984147,118.0,0.010569723238979645,0.0,34,34,52,52,52,52,52,52,52,52,52
GET,/products/809155,1,0,29.60125000026892,29.60125000026892,29.60125000026892,29.60125000026892,119.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/809199,1,0,27.480181000100856,27.480181000100856,27.480181000100856,27.480181000100856,127.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/809947,1,0,25.75348300024416,25.75348300024416,25.75348300024416,25.75348300024416,123.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/810398,1,0,27.784432000316883,27.784432000316883,27.784432000316883,27.784432000316883,129.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/811650,1,0,30.638914000064688,30.638914000064688,30.638914000064688,30.638914000064688,119.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/811820,2,0,28,28.06174500005909,27.589818000251398,28.533671999866783,118.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/812461,1,0,26.377442000011797,26.377442000011797,26.377442000011797,26.377442000011797,124.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/812675,1,0,25.059260000034556,25.059260000034556,25.059260000034556,25.059260000034556,123.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/813737,1,0,30.060499000228447,30.060499000228447,30.060499000228447,30.060499000228447,127.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/813756,1,0,49.5384739997462,49.5384739997462,49.5384739997462,49.5384739997462,124.0,0.0035232410796598814,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/products/814971,1,0,27.81726900002468,27.81726900002468,27.81726900002468,27.81726900002468,123.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/815397,1,0,26.87938100007159,26.87938100007159,26.87938100007159,26.87938100007159,128.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/815880,3,0,28,27.654152333222253,22.165293999933056,32.827249999627384,123.0,0.010569723238979645,0.0,28,28,33,33,33,33,33,33,33,33,33
GET,/products/816904,1,0,27.34895300000062,27.34895300000062,27.34895300000062,27.34895300000062,128.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/817072,2,0,23,23.156856000127846,22.906972000100723,23.40674000015497,118.0,0.007046482159319763,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/819183,2,0,26,25.874028500084023,25.727775000177644,26.020281999990402,124.0,0.007046482159319763,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/819338,1,0,26.52119300000777,26.52119300000777,26.52119300000777,26.52119300000777,123.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/820844,2,0,23,26.173629499908202,22.652681000181474,29.69457799963493,129.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/821501,1,0,31.96977900006459,31.96977900006459,31.96977900006459,31.96977900006459,126.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/821682,3,0,32,29.2339269999502,22.238754000227345,33.55332299997826,127.0,0.010569723238979645,0.0,32,32,34,34,34,34,34,34,34,34,34
GET,/products/822021,3,0,28,28.63034566659432,24.986945999899035,32.7712859998428,128.0,0.010569723238979645,0.0,28,28,33,33,33,33,33,33,33,33,33
GET,/products/822168,3,0,25,25.212451666751196,20.904373000121268,29.47449700013749,117.0,0.010569723238979645,0.0,25,25,29,29,29,29,29,29,29,29,29
GET,/products/822211,1,0,24.960751999969943,24.960751999969943,24.960751999969943,24.960751999969943,127.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/822499,2,0,26.34221400012393,30.33689850008159,26.34221400012393,34.331583000039245,119.0,0.007046482159319763,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/823191,3,0,29,28.96398599978056,28.194486999836954,29.862235999644327,127.0,0.010569723238979645,0.0,29,29,30,30,30,30,30,30,30,30,30
GET,/products/823510,1,0,29.38489899997876,29.38489899997876,29.38489899997876,29.38489899997876,129.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/824076,2,0,24,25.911582500157238,23.82816700037438,27.994997999940097,124.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/824289,1,0,26.5711009997176,26.5711009997176,26.5711009997176,26.5711009997176,118.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/824513,1,0,21.395675000121628,21.395675000121628,21.395675000121628,21.395675000121628,119.0,0.0035232410796598814,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/products/824892,1,0,29.15132399994036,29.15132399994036,29.15132399994036,29.15132399994036,127.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/825440,2,0,24.32784900020124,26.20214900002793,24.32784900020124,28.07644899985462,118.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/825611,2,0,25,26.480322999987038,24.73367899983714,28.226967000136938,127.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/8272,2,0,25.37858099958612,25.95526199957021,25.37858099958612,26.531942999554303,116.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/827212,2,0,26.48818099987693,29.68262649983444,26.48818099987693,32.87707199979195,129.0,0.007046482159319763,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/827424,3,0,27,28.92309800017756,23.61260099996798,36.52621200035355,119.0,0.010569723238979645,0.0,27,27,37,37,37,37,37,37,37,37,37
GET,/products/828677,1,0,29.221238999980415,29.221238999980415,29.221238999980415,29.221238999980415,127.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/829291,2,0,25,29.644498500147165,24.552363000111654,34.736634000182676,129.0,0.007046482159319763,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/830701,1,0,27.08649299984245,27.08649299984245,27.08649299984245,27.08649299984245,123.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/831585,1,0,22.825912999905995,22.825912999905995,22.825912999905995,22.825912999905995,129.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/832057,1,0,23.365003999970213,23.365003999970213,23.365003999970213,23.365003999970213,118.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/833362,1,0,25.39559199976793,25.39559199976793,25.39559199976793,25.39559199976793,126.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/8336,1,0,28.28667600033441,28.28667600033441,28.28667600033441,28.28667600033441,116.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/833953,2,0,23,27.06277649997446,22.535213000082877,31.590339999866046,117.0,0.007046482159319763,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/836180,2,0,24.26652600001944,25.390317500068704,24.26652600001944,26.51410900011797,119.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/836520,2,0,27,29.63910150015181,26.762204000078782,32.51599900022484,119.0,0.007046482159319763,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/837306,1,0,26.015089999873453,26.015089999873453,26.015089999873453,26.015089999873453,117.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/83858,2,0,25.301376999777858,25.55028949973348,25.301376999777858,25.799201999689103,118.0,0.007046482159319763,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/83901,1,0,28.87714700000288,28.87714700000288,28.87714700000288,28.87714700000288,123.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/840021,2,0,28,28.271549000010054,27.80520099986461,28.7378970001555,116.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/841803,2,0,25.467143000014403,27.112234500009436,25.467143000014403,28.75732600000447,127.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/842236,1,0,26.57822799983478,26.57822799983478,26.57822799983478,26.57822799983478,118.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/843564,2,0,22,22.563370499938173,21.84323699975721,23.283504000119137,123.0,0.007046482159319763,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/844773,2,0,35,37.01783849987805,34.99281499989593,39.04286199986018,128.0,0.007046482159319763,0.0,39,39,39,39,39,39,39,39,39,39,39
